,plant_id,plant,op,op_id,plant_state,region,rpm,fuel_type,fuel_usage,net_gen
14057,62999,"Finchville Solar, LLC Hybrid CSG",AES Distributed Energy,61012,NY,MAT,BA,MWH,0.0,0.0
14058,62999,"Finchville Solar, LLC Hybrid CSG",AES Distributed Energy,61012,NY,MAT,PV,SUN,1421.688,553.0
14059,63000,"RT 52 Walden Solar 1, LLC Hybrid",AES Distributed Energy,61012,NY,MAT,BA,MWH,0.0,-45.0
14060,63000,"RT 52 Walden Solar 1, LLC Hybrid",AES Distributed Energy,61012,NY,MAT,PV,SUN,12251.543,4765.0
14061,63001,Whitegrass No. 1,Open Mountain Energy LLC.,62861,NV,MTN,BT,GEO,51586.956,20064.0
14062,63004,Novel Bartel Solar CSG,Novel Bartel Solar LLC,62863,MN,WNC,PV,SUN,3167.219,1232.0
14063,63005,Novel Haley Solar CSG,Novel Haley Solar LLC,62864,MN,WNC,PV,SUN,2293.867,892.0
14064,63007,Novel MNDot Solar CSG,Novel MNDot Solar LLC,62866,MN,WNC,PV,SUN,2293.281,892.0
14065,63010,Novel Benedix Solar CSG,Novel Benedix Solar LLC,62869,MN,WNC,PV,SUN,293.071,114.0
14066,63011,"Cronin Road Solar 1, LLC CSG Hybrid",AES Distributed Energy,61012,MA,NEW,BA,MWH,0.0,0.0
14067,63011,"Cronin Road Solar 1, LLC CSG Hybrid",AES Distributed Energy,61012,MA,NEW,PV,SUN,2005.485,780.0
14068,63012,"Ransomville Solar 1, LLC",AES Distributed Energy,61012,NY,MAT,PV,SUN,11341.557,4411.0
14069,63013,"Johnstown Solar 1, LLC",AES Distributed Energy,61012,NY,MAT,PV,SUN,11017.128,4285.0
14070,63019,Green Lake Solar,Heritage Sustainable Energy. LLC,62870,MI,ENC,PV,SUN,3656.062,1422.0
14071,63020,TCLP Solar Phase 1,Heritage Sustainable Energy. LLC,62870,MI,ENC,PV,SUN,3337.493,1298.0
14072,63021,SCCCD - Clovis Community College,"Forefront Power, LLC",62856,CA,PACC,PV,SUN,5147.5,2002.0
14073,63022,Fort Carson Battery Energy Storage System,"Department of the Army, Fort Carson",62876,CO,MTN,BA,MWH,0.0,-1.0
14074,63025,Clear Creek Wind,"Clear Creek Wind, LLC",62855,MO,WNC,WT,WND,1308778.322,509032.0
14075,63027,Mars Solar,Sol Systems,61677,TX,WSC,PV,SUN,56230.081,21870.0
14076,63030,"Canadian Breaks, LLC",RWE Renewables Americas LLC,56215,TX,WSC,WT,WND,2131439.659,828995.0
14077,63031,Gloucester Solar,Dominion Energy Inc,5248,VA,SAT,PV,SUN,96242.195,37432.0
14078,63033,FastSun 19 CSG,"Altus Power America Management, LLC",60281,MN,WNC,PV,SUN,2738.456,1065.0
14079,63034,FastSun 18 CSG,"Altus Power America Management, LLC",60281,MN,WNC,PV,SUN,3496.924,1360.0
14080,63035,FastSun 13 CSG,"Altus Power America Management, LLC",60281,MN,WNC,PV,SUN,4927.111,1916.0
14081,63036,FastSun 14 CSG,"Altus Power America Management, LLC",60281,MN,WNC,PV,SUN,3923.929,1526.0
14082,63037,FastSun 11 CSG,"Altus Power America Management, LLC",60281,MN,WNC,PV,SUN,4077.498,1586.0
14083,63038,FastSun 10 CSG,"Altus Power America Management, LLC",60281,MN,WNC,PV,SUN,3908.103,1520.0
14084,63039,FastSun 8 CSG,"Altus Power America Management, LLC",60281,MN,WNC,PV,SUN,4023.573,1565.0
14085,63040,FastSun 9 CSG,"Altus Power America Management, LLC",60281,MN,WNC,PV,SUN,4000.713,1556.0
14086,63042,FastSun 3 CSG,"Altus Power America Management, LLC",60281,MN,WNC,PV,SUN,4658.951,1812.0
14087,63043,FastSun 7 CSG,"Altus Power America Management, LLC",60281,MN,WNC,PV,SUN,4465.817,1737.0
14088,63044,Ryan Road Solar LLC Hybrid,AES Distributed Energy,61012,MA,NEW,PV,SUN,0.0,0.0
14089,63045,FastSun 5 CSG,"Altus Power America Management, LLC",60281,MN,WNC,PV,SUN,2766.884,1076.0
14090,63046,FastSun 1 CSG,"Altus Power America Management, LLC",60281,MN,WNC,PV,SUN,4399.29,1711.0
14091,63051,Hollygrove CSG,"Forefront Power, LLC",62856,NY,MAT,PV,SUN,8194.267,3187.0
14092,63052,Guildlerland CSG,"Forefront Power, LLC",62856,NY,MAT,PV,SUN,9052.965,3521.0
14093,63053,Palo Alto Wind Farm,MidAmerican Energy Co,12341,IA,WNC,WT,WND,2482606.501,965577.0
14094,63054,CalCity Solar 1,"CalCity Solar 1 , LLC",62885,CA,PACC,PV,SUN,20872.522,8118.0
14095,63055,Howland CSG,"Forefront Power, LLC",62856,NY,MAT,PV,SUN,8557.089,3328.0
14096,63056,Gifford CSG,"Forefront Power, LLC",62856,NY,MAT,PV,SUN,8788.322,3418.0
14097,63057,Czub CSG,"Forefront Power, LLC",62856,NY,MAT,PV,SUN,9271.596,3606.0
14098,63058,Mereand CSG,"Forefront Power, LLC",62856,NY,MAT,PV,SUN,8584.638,3339.0
14099,63059,Aegis CSG,"Forefront Power, LLC",62856,NY,MAT,PV,SUN,8674.611,3374.0
14100,63060,Pearl CSG,"Forefront Power, LLC",62856,NY,MAT,PV,SUN,8415.243,3273.0
14101,63063,Duke Energy CHP at Clemson University,"Duke Energy Carolinas, LLC",5416,SC,SAT,GT,NG,18458.788,5300.0
14102,63064,Asheville-Rock Hill Battery,Duke Energy Progress - (NC),3046,NC,SAT,BA,MWH,0.0,-54.0
14103,63068,SCCCD - Fresno Community College,"Forefront Power, LLC",62856,CA,PACC,PV,SUN,9368.896,3644.0
14104,63069,Harmony Road Solar,"Forefront Power, LLC",62856,IL,ENC,PV,SUN,1604.271,624.0
14105,63070,Square Barn Solar,"Forefront Power, LLC",62856,IL,ENC,PV,SUN,1915.806,745.0
14106,63071,Reed Road Solar,"Forefront Power, LLC",62856,IL,ENC,PV,SUN,1910.237,743.0
14107,63072,Kingsville CSG,"Forefront Power, LLC",62856,MD,SAT,PV,SUN,5496.841,2138.0
14108,63073,Mooseheart School Solar,"Forefront Power, LLC",62856,IL,ENC,PV,SUN,783.965,305.0
14109,63074,Reedley Community College Solar,"Forefront Power, LLC",62856,CA,PACC,PV,SUN,9703.876,3774.0
14110,63075,Upper Marlboro 1 CSG,"Forefront Power, LLC",62856,MD,SAT,PV,SUN,4056.983,1578.0
14111,63076,Gutenberg Solar,Dominion Energy Inc,5248,NC,SAT,PV,SUN,393205.542,152932.0
14112,63077,"Twittys Creek Solar, LLC",Alchemy Renewable Energy,62627,VA,SAT,PV,SUN,2059.41,801.0
14113,63078,Eagle Creek,ZGlobal Inc,60059,CA,PACC,PV,SUN,20849.076,8109.0
14114,63079,Bethlehem Solar,"Forefront Power, LLC",62856,NY,MAT,PV,SUN,7265.818,2826.0
14115,63081,San Miguel I Solar Energy Center,PNM Resources,59300,NM,MTN,PV,SUN,65496.402,25474.0
14116,63082,San Miguel II Solar Energy Center,PNM Resources,59300,NM,MTN,PV,SUN,65902.892,25632.0
14117,63083,Caden Energix Pamplin LLC,Caden Energix Pamplin LLC,62834,VA,SAT,PV,SUN,34691.995,13493.0
14118,63084,Caden Energix Hickory LLC,Caden Energix Hickory LLC,62835,VA,SAT,PV,SUN,37941.86,14757.0
14119,63085,White CSG,"Forefront Power, LLC",62856,MD,SAT,PV,SUN,7402.096,2879.0
14120,63086,Frog Hollow CSG,"Forefront Power, LLC",62856,NY,MAT,PV,SUN,9672.225,3762.0
14121,63087,Caden Energix Rives Road LLC,Caden Energix Rives Road LLC,62900,VA,SAT,PV,SUN,50465.666,19628.0
14122,63089,Gibbons CSG,"Forefront Power, LLC",62856,MD,SAT,PV,SUN,6317.44,2457.0
14123,63090,Athens - Coopers Corner BESS,"Gopher Energy Storage, LLC",62731,MN,WNC,BA,MWH,0.0,-228.0
14124,63092,Riverview Solar,"Highline Services, LLC",62902,CO,MTN,PV,SUN,9043.001,3517.0
14125,63097,Hannibal - Oakwood Substation,Hannibal Board of Public Works Power Plant,62901,MO,WNC,IC,DFO,80.888,24.0
14126,63098,Hannibal - Water Treatment Plant,Hannibal Board of Public Works Power Plant,62901,MO,WNC,IC,DFO,11.723,3.0
14127,63099,Hannibal - Wastewater Treatment Plant,Hannibal Board of Public Works Power Plant,62901,MO,WNC,IC,DFO,11.723,3.0
14128,63100,Prairie Hill Wind Project,Engie North America,56201,TX,WSC,WT,WND,52548.522,20438.0
14129,63101,Las Lomas Wind Project,Engie North America,56201,TX,WSC,WT,WND,13495.63,5249.0
14130,63103,Triple H Wind Project,Engie North America,56201,SD,WNC,WT,WND,306499.88,119209.0
14131,63104,King Plains Wind Project,Engie North America,56201,OK,WSC,WT,WND,255421.988,99343.0
14132,63105,Two Creeks Solar,Wisconsin Public Service Corp,20860,WI,ENC,PV,SUN,34465.744,13405.0
14133,63106,Dover CSG,"Forefront Power, LLC",62856,NY,MAT,PV,SUN,8777.772,3414.0
14134,63107,Howell CSG,"Forefront Power, LLC",62856,NY,MAT,PV,SUN,7702.494,2996.0
14135,63108,Strauss CSG,"Forefront Power, LLC",62856,NY,MAT,PV,SUN,9587.82,3729.0
14136,63112,Ellsworth I CSG,"Forefront Power, LLC",62856,NY,MAT,PV,SUN,9358.638,3640.0
14137,63114,Mohave County Wind Farm,Mohave County Wind Farm,62916,AZ,MTN,WT,WND,286110.632,111279.0
14138,63116,Dakota Community Solar One LLC CSG,Madison Energy Holdings LLC,62915,MN,WNC,PV,SUN,4704.963,1830.0
14139,63117,Douglas Todd Community Solar One LLC CSG,Madison Energy Holdings LLC,62915,MN,WNC,PV,SUN,4851.498,1887.0
14140,63118,Meeker Community Solar One LLC CSG,Madison Energy Holdings LLC,62915,MN,WNC,PV,SUN,4715.22,1834.0
14141,63119,McLeod Community Solar One LLC CSG,Madison Energy Holdings LLC,62915,MN,WNC,PV,SUN,4802.556,1868.0
14142,63120,Nicollet Community Solar One LLC,Madison Energy Holdings LLC,62915,MN,WNC,PV,SUN,1928.115,750.0
14143,63121,Stearns Community Solar One LLC CSG,Madison Energy Holdings LLC,62915,MN,WNC,PV,SUN,4625.248,1799.0
14144,63122,Sherburne Community Solar One LLC CSG,Madison Energy Holdings LLC,62915,MN,WNC,PV,SUN,4607.663,1792.0
14145,63123,Syncarpha Taos,"Syncarpha Taos I, LLC",62905,NM,MTN,PV,SUN,13421.19,5220.0
14146,63124,Syncarpha El Rito,"Syncarpha El Rito I, LLC",62904,NM,MTN,PV,SUN,9590.165,3730.0
14147,63125,Syncarpha Questa,"Syncarpha Questa I, LLC",62906,NM,MTN,PV,SUN,10045.304,3907.0
14148,63129,Allis Medina Solar LLC CSG,AES Distributed Energy,61012,NY,MAT,PV,SUN,8669.628,3372.0
14149,63130,Beals Medina Solar LLC CSG,AES Distributed Energy,61012,NY,MAT,PV,SUN,6769.649,2633.0
14150,63131,West Street Solar 1 LLC,AES Distributed Energy,61012,MA,NEW,PV,SUN,0.0,0.0
14151,63132,Weaver Wind,Longroad Energy Services LLC,61219,ME,NEW,WT,WND,35005.581,13615.0
14152,63133,Roundhouse Wind Energy Project,"Roundhouse Renewable Energy, LLC",62913,WY,MTN,WT,WND,1319872.527,513347.0
14153,63136,Hopkins Hill CSG,Nautilus Solar Solutions,61227,RI,NEW,PV,SUN,1259.619,490.0
14154,63137,Tippecanoe Solar Power Plant,"Duke Energy Indiana, LLC",15470,IN,ENC,PV,SUN,2789.744,1085.0
14155,63138,USS Haven Solar LLC CSG,Standard Solar,60531,MN,WNC,PV,SUN,5180.617,2015.0
14156,63139,USS White Cloud LLC CSG,Standard Solar,60531,MN,WNC,PV,SUN,4781.748,1860.0
14157,63140,USS Westeros Solar LLC CSG,Standard Solar,60531,MN,WNC,PV,SUN,3092.779,1203.0
14158,63141,USS Sunrise Solar LLC CSG,Standard Solar,60531,MN,WNC,PV,SUN,2974.964,1157.0
14159,63142,USS Milkweed Solar LLC CSG,Standard Solar,60531,MN,WNC,PV,SUN,3023.614,1176.0
14160,63143,USS Greenhouse Solar LLC CSG,Standard Solar,60531,MN,WNC,PV,SUN,2969.982,1155.0
14161,63144,USS Mayhew Solar LLC CSG,Standard Solar,60531,MN,WNC,PV,SUN,3044.422,1184.0
14162,63145,USS Cheyenne Solar LLC CSG,Standard Solar,60531,MN,WNC,PV,SUN,5039.943,1960.0
14163,63146,USS Midtown Solar LLC CSG,Standard Solar,60531,MN,WNC,PV,SUN,4913.043,1911.0
14164,63147,USS Monarch Solar LLC CSG,Standard Solar,60531,MN,WNC,PV,SUN,5085.955,1978.0
14165,63148,USS Turkey Solar LLC CSG,Standard Solar,60531,MN,WNC,PV,SUN,5044.632,1962.0
14166,63149,Franklin Solar,NJR Clean Energy Ventures Corporation,56990,NJ,MAT,PV,SUN,29665.826,11538.0
14167,63150,Pohatcong Solar Farm,NJR Clean Energy Ventures Corporation,56990,NJ,MAT,BA,MWH,0.0,0.0
14168,63150,Pohatcong Solar Farm,NJR Clean Energy Ventures Corporation,56990,NJ,MAT,PV,SUN,29528.669,11485.0
14169,63151,USS Solar Sources LLC CSG,Standard Solar,60531,MN,WNC,PV,SUN,208.374,81.0
14170,63152,USS Christoffer Solar LLC CSG,Standard Solar,60531,MN,WNC,PV,SUN,606.95,236.0
14171,63153,USS Buckaroo Solar LLC CSG,Standard Solar,60531,MN,WNC,PV,SUN,300.691,117.0
14172,63154,USS Horne North Solar LLC CSG,Standard Solar,60531,MN,WNC,PV,SUN,359.891,140.0
14173,63155,USS Horne South Solar LLC CSG,Standard Solar,60531,MN,WNC,PV,SUN,342.014,133.0
14174,63156,USS JJ Clay Solar LLC CSG,Standard Solar,60531,MN,WNC,PV,SUN,321.499,125.0
14175,63157,USS Verde Solar LLC CSG,Standard Solar,60531,MN,WNC,PV,SUN,738.246,287.0
14176,63158,USS Cougar Solar LLC CSG,Standard Solar,60531,MN,WNC,PV,SUN,655.6,255.0
14177,63159,USS Flower Solar LLC CSG,Standard Solar,60531,MN,WNC,PV,SUN,316.224,123.0
14178,63160,USS All In Solar LLC CSG,Standard Solar,60531,MN,WNC,PV,SUN,701.905,273.0
14179,63161,AES Tonawanda Solar LLC,AES Distributed Energy,61012,NY,MAT,PV,SUN,7828.807,3045.0
14180,63163,Tom Sifers Solar,"Mountain Parks Services, Inc.",62961,CO,MTN,PV,SUN,5057.527,1967.0
14181,63164,Whiskey Hill Solar,"Mountain Parks Services, Inc.",62961,CO,MTN,PV,SUN,6162.698,2397.0
14182,63165,USS Reindeer Solar LLC CSG,USS Reindeer Solar LLC,62953,MN,WNC,PV,SUN,172.326,67.0
14183,63166,USS Bush Solar LLC CSG,USS Bush Solar LLC,62954,MN,WNC,PV,SUN,740.591,288.0
14184,63168,USS Pheasant Solar LLC CSG,USS Pheasant Solar LLC,62956,MN,WNC,PV,SUN,406.197,158.0
14185,63169,USS KVPV Solar LLC CSG,Standard Solar,60531,MN,WNC,PV,SUN,334.101,130.0
14186,63173,Orange Street G1,Town of Bedford - (VA),1456,VA,SAT,IC,DFO,315.344,114.0
14187,63174,Hartmann Project CSG,Hartmann Community Solar LLC,62962,MN,WNC,PV,SUN,4494.245,1748.0
14188,63175,E. Goenner Project CSG,E. Goenner Community Solar LLC,62963,MN,WNC,PV,SUN,4676.535,1819.0
14189,63176,Prawer Project CSG,Prawer Community Solar LLC,62964,MN,WNC,PV,SUN,4553.445,1771.0
14190,63177,Schwinghamer Project CSG,Schwinghamer Community Solar LLC,62965,MN,WNC,PV,SUN,4288.509,1668.0
14191,63178,STAG St. Paul Project CSG,STAG St. Paul Community Solar LLC,62966,MN,WNC,PV,SUN,4064.603,1581.0
14192,63179,Linden 01 CSG,SunShare Management,60970,MN,WNC,PV,SUN,3438.017,1337.0
14193,63180,"TPE Whitney Solar, LLC",Alchemy Renewable Energy,62627,TX,WSC,PV,SUN,56701.339,22053.0
14194,63181,Monroeville Solar,Solar Planet Power,62923,OH,ENC,PV,SUN,11415.704,4440.0
14195,63182,Linden 02 CSG,SunShare Management,60970,MN,WNC,PV,SUN,3438.017,1337.0
14196,63183,Linden 03 CSG,SunShare Management,60970,MN,WNC,PV,SUN,3438.017,1337.0
14197,63184,Rio Rancho Solar Energy Center,PNM Resources,59300,NM,MTN,PV,SUN,66468.226,25852.0
14198,63185,Sayreville Solar Project,NJR Clean Energy Ventures Corporation,56990,NJ,MAT,PV,SUN,14035.467,5459.0
14199,63186,Imeson Solar,Imeson Solar Farm LLC,62894,FL,SAT,BA,MWH,0.0,0.0
14200,63186,Imeson Solar,Imeson Solar Farm LLC,62894,FL,SAT,PV,SUN,31655.486,12312.0
14201,63187,"FL Solar 4, LLC","FL Solar 4, LLC",62951,FL,SAT,PV,SUN,189017.945,73516.0
14202,63191,Hopkinton Phase 2,"Vista Solar, Inc.",62701,RI,NEW,PV,SUN,1656.731,644.49
14203,63198,ACCP NJ 1,NJR Clean Energy Ventures Corporation,56990,NJ,MAT,PV,SUN,709.525,276.0
14204,63200,"Bergenmand Solar Partners, LLC Mahwah","Vanguard Energy Partners, LLC",60474,NJ,MAT,PV,SUN,3594.224,1398.0
14205,63203,VPPSA Project 10,Vermont Public Power Supply Authority,19780,VT,NEW,GT,DFO,2231.443,428.0
14206,63204,CID Solar (CA),DG California Solar LLC,62988,CA,PACC,PV,SUN,10847.146,4219.0
14207,63205,Skookumchuck Wind Facility,Southern Power Co,17650,WA,PACC,WT,WND,196309.553,76352.0
14208,63206,Rafael Solar,Rafael Solar LLC,62989,OR,PACC,PV,SUN,9667.828,3760.0
14209,63207,Case Creek Solar,Case Creek Solar LLC,62990,OR,PACC,PV,SUN,9590.165,3730.0
14210,63208,Kale Patch Solar,Kale Patch Solar LLC,62991,OR,PACC,PV,SUN,9783.005,3805.0
14211,63212,Battle Creek Solar,Ecos Energy LLC,58135,VT,NEW,PV,SUN,9587.527,3729.0
14212,63213,Sheridan School Corporation Solar,Johnson Melloh Solutions,62947,IN,ENC,PV,SUN,5145.156,2001.0
14213,63214,Middleton Solar Park,"HG Solar Development, LLC",62950,MA,NEW,BA,MWH,0.0,-42.0
14214,63214,Middleton Solar Park,"HG Solar Development, LLC",62950,MA,NEW,PV,SUN,20152.153,7838.0
14215,63216,USS B&B Solar LLC CSG,Standard Solar,60531,MN,WNC,PV,SUN,365.167,142.0
14216,63222,Impact Solar 1,"Lightsource Renewable Energy Asset Management, LLC",62842,TX,WSC,PV,SUN,57135.377,22222.0
14217,63224,NY 26 Carthage CSG,Standard Solar,60531,NY,MAT,PV,SUN,14315.936,5568.0
14218,63225,AGA TAG Solar IV LLC,AGA TAG Solar IV LLC,63006,NC,SAT,PV,SUN,3972.285,1545.0
14219,63229,Manheim New Jersey,Cox Enterprises,62998,NJ,MAT,PV,SUN,6844.382,2662.0
14220,63230,Knaggs Brothers Farm,"Dynamic Energy Solutions, LLC",62994,NY,MAT,PV,SUN,18314.304,7123.0
14221,63231,Woodbury Solar,"MN CSG 2, LLC",63001,MN,WNC,PV,SUN,8901.155,3462.0
14222,63232,Brookfield Wire Company,"Dynamic Energy Solutions, LLC",62994,MA,NEW,PV,SUN,6217.21,2418.0
14223,63235,O'Neill Creek Solar,O'Neill Creek Solar LLC,62992,OR,PACC,PV,SUN,9486.711,3690.0
14224,63236,Kings Plaza Total Energy Plant (TEP),Veolia North America,62997,NY,MAT,IC,NG,57780.72,17335.0
14225,63237,Old Court Rd Solar,"Old Court Rd Solar, LLC",62999,MD,SAT,PV,SUN,8716.52,3390.0
14226,63239,Sherman Solar,Ecos Energy LLC,58135,CT,NEW,PV,SUN,3594.517,1398.0
14227,63240,Jackson Solar (CT),Ecos Energy LLC,58135,CT,NEW,PV,SUN,3594.517,1398.0
14228,63241,Limelight Solar II LLC,Limelight Solar II LLC,63016,SC,SAT,PV,SUN,3398.745,1322.0
14229,63242,ATOOD Solar III LLC,ATOOD Solar III LLC,63018,SC,SAT,PV,SUN,8266.363,3215.0
14230,63243,AGA TAG Solar III LLC,AGA TAG Solar III LLC,63019,SC,SAT,PV,SUN,3971.992,1545.0
14231,63244,Sydney Solar,Ecos Energy LLC,58135,CT,NEW,PV,SUN,2735.525,1064.0
14232,63245,Dickinson Solar (CT),Ecos Energy LLC,58135,CT,NEW,PV,SUN,2823.447,1098.0
14233,63246,New River Clean Energy,Cox Enterprises,62998,WV,SAT,IC,LFG,8531.592,6457.0
14234,63247,Novel Debra Solar LLC CSG,Novel Debra Solar LLC,63014,MN,WNC,PV,SUN,313.586,122.0
14235,63251,"Lone Tree Wind, LLC","Leeward Asset Management, LLC",50123,IL,ENC,WT,WND,64288.07,25004.0
14236,63252,Cannon Garden Solar,Cannon Garden LLC,63049,MN,WNC,PV,SUN,4158.092,1617.0
14237,63253,Francis Scott Key Mall,Francis Scott Key Mall,63054,MD,SAT,PV,SUN,3084.28,1199.88
14238,63254,Altamonte Mall,Altamonte Mall,63055,FL,SAT,PV,SUN,4877.582,1897.0
14239,63256,Pembroke Lakes Mall,Pembroke Lakes Mall,63056,FL,SAT,PV,SUN,3666.319,1426.0
14240,63257,Short Hills Mall,Short Hills Mall,63057,NJ,MAT,PV,SUN,10748.675,4180.77
14241,63258,Aurora Wind Project,"Aurora Wind Project, LLC",63021,ND,WNC,WT,WND,67926.254,26419.0
14242,63260,AC Power,"AC Power 1, LLC",62982,NJ,MAT,PV,SUN,5347.668,2080.0
14243,63262,Becton Canaan,"DG Northeast 1, LLC",63058,CT,NEW,PV,SUN,9369.482,3644.0
14244,63263,Plainfield Solar 2,Ecos Energy LLC,58135,CT,NEW,PV,SUN,1478.544,575.0
14245,63264,Partridge Hill Solar Hybrid,AES Distributed Energy,61012,MA,NEW,BA,MWH,0.0,0.0
14246,63264,Partridge Hill Solar Hybrid,AES Distributed Energy,61012,MA,NEW,PV,SUN,3882.312,1510.0
14247,63266,Penny Hill Solar,Alchemy Renewable Energy,62627,NC,SAT,PV,SUN,9333.141,3630.0
14248,63267,"Meeks Solar, LLC",Alchemy Renewable Energy,62627,NC,SAT,PV,SUN,9122.13,3548.0
14249,63269,Crowned Ridge Wind II Energy Center,Northern States Power Co - Minnesota,13781,SD,WNC,WT,WND,112519.655,43763.0
14250,63270,"Strider Solar, LLC",Alchemy Renewable Energy,62627,NC,SAT,PV,SUN,21669.382,8428.0
14251,63271,Huntley,Cypress Creek Renewables,61060,SC,SAT,PV,SUN,288908.289,112367.0
14252,63272,"Woodsdale Farm, LLC",Alchemy Renewable Energy,62627,NC,SAT,PV,SUN,9009.298,3504.0
14253,63273,Wagyu,Cypress Creek Renewables,61060,TX,WSC,PV,SUN,308381.982,119941.0
14254,63276,Mtn. Solar 1,Standard Solar,60531,CO,MTN,PV,SUN,9143.231,3556.0
14255,63277,Mtn. Solar 2,Standard Solar,60531,CO,MTN,PV,SUN,9389.118,3652.0
14256,63278,CO LI CSG 1 - Kamerra,Standard Solar,60531,CO,MTN,PV,SUN,9497.554,3694.0
14257,63279,Barneveld Solar,Citizens Enterprises Corporation,58871,NY,MAT,PV,SUN,3620.6,1408.0
14258,63280,"AES Kekaha Solar, LLC Hybrid",AES Distributed Energy,61012,HI,PACN,PV,SUN,0.0,0.0
14259,63285,Valero Wilmington Cogeneration Plant,Valero Wilmington,63067,CA,PACC,GT,NG,624331.352,227758.0
14260,63286,DG Amaze ACY1,"DG Amaze New Jersey, LLC",63071,NJ,MAT,PV,SUN,4245.134,1651.0
14261,63287,Cerro Gordo Wind Farm,Cerro Gordo Wind Farm,63072,IA,WNC,WT,WND,203879.286,79296.0
14262,63288,Brass Mill Center,Brass Mill Center,63060,CT,NEW,PV,SUN,10274.193,3996.0
14263,63289,White Marsh Mall,White Marsh Mall,63062,MD,SAT,PV,SUN,3049.111,1186.0
14264,63290,Natick Mall,Natick Mall,63061,MA,NEW,PV,SUN,8607.79,3348.0
14265,63291,Grand Prix Solar,Diamond Properties,63059,NY,MAT,PV,SUN,1707.139,664.0
14266,63292,100 Brook Hill Drive Solar,Diamond Properties,63059,NY,MAT,PV,SUN,6383.967,2483.0
14267,63293,"Cottonwood Solar, LLC",Alchemy Renewable Energy,62627,NC,SAT,PV,SUN,13459.875,5235.0
14268,63294,Parking Lot Array,Cincinnati Zoo & Botanical Garden,63079,OH,ENC,PV,SUN,3910.74,1521.0
14269,63295,Chicot Solar,"Chicot Solar, LLC",63073,AR,WSC,PV,SUN,138490.148,53864.0
14270,63296,"232 Long Branch 29 Solar I, LLC",Alchemy Renewable Energy,62627,NC,SAT,PV,SUN,6224.536,2421.0
14271,63297,Hobart & William Smith College Gates Rd.,"Dynamic Energy Solutions, LLC",62994,NY,MAT,PV,SUN,7659.119,2979.0
14272,63298,"Barrette Outdoor Living, Inc.","Dynamic Energy Solutions, LLC",62994,NJ,MAT,PV,SUN,6859.621,2668.0
14273,63299,"Harvest Beulaville, LLC",Alchemy Renewable Energy,62627,NC,SAT,PV,SUN,9089.306,3535.0
14274,63301,Garrett Solar,SOLV Inc.,63065,OR,PACC,PV,SUN,59974.064,23326.0
14275,63302,South Windsor Fuel Cell,South Energy Investments LLC,62971,CT,NEW,FC,NG,28232.708,9910.0
14276,63303,Alticor Inc - Solar Project,Goldman Sachs Renewable Power Group,61944,CA,PACC,PV,SUN,4795.229,1865.0
14277,63304,"Allium Community Solar Garden, LLC",National Grid Renewables,62759,MN,WNC,PV,SUN,159.724,62.0
14278,63305,"Aster Community Solar Garden, LLC",National Grid Renewables,62759,MN,WNC,PV,SUN,128.658,50.0
14279,63309,"Honeysuckle Solar, LLC",National Grid Renewables,62759,MN,WNC,PV,SUN,121.331,47.0
14280,63311,"Lantana Solar, LLC",National Grid Renewables,62759,MN,WNC,PV,SUN,72.095,28.0
14281,63312,"Hyacinth Solar, LLC",National Grid Renewables,62759,MN,WNC,PV,SUN,401.214,156.0
14282,63313,"Coral Bells Solar, LLC",National Grid Renewables,62759,MN,WNC,PV,SUN,0.0,0.0
14283,63315,"Kerria Solar, LLC",National Grid Renewables,62759,MN,WNC,PV,SUN,434.917,169.0
14284,63317,"Geranium Solar, LLC",National Grid Renewables,62759,MN,WNC,PV,SUN,414.109,161.0
14285,63318,"Bellflower Solar, LLC",National Grid Renewables,62759,MN,WNC,PV,SUN,0.0,0.0
14286,63319,"Iris Solar, LLC (MN)",National Grid Renewables,62759,MN,WNC,PV,SUN,313.586,122.0
14287,63321,"Bingham Solar, LLC",National Grid Renewables,62759,MI,ENC,PV,SUN,2164.916,842.0
14288,63322,"Temperance Solar, LLC",National Grid Renewables,62759,MI,ENC,PV,SUN,1041.282,405.0
14289,63323,Bluefin Origination 1,"Bluefin Origination 1, LLC",63080,MD,SAT,PV,SUN,10186.857,3962.0
